iteration,test_plant,model_name,mse,eval_count
6,PlantC,RNN,0.9244937003056338,708351.0
6,PlantC,Linear,1.1336512036259274,708351.0
6,PlantC,Naive,1.6177458333340682,708351.0
7,PlantA,PCRNN,0.8330871174463953,392161.0
7,PlantA,RNN,0.8689892804042572,392161.0
7,PlantA,Linear,0.8982640673324347,392161.0
7,PlantA,Naive,1.5493926223583463,392161.0
7,PlantB,PCRNN,0.9632193339366704,1621096.0
7,PlantB,RNN,1.1477584494316118,1621096.0
7,PlantB,Linear,1.1891342313710815,1621096.0
7,PlantB,Naive,1.7909092231705572,1621096.0
7,PlantC,PCRNN,0.7797455005746088,703853.0
7,PlantC,RNN,0.8451934080420396,703853.0
7,PlantC,Linear,1.131892355741925,703853.0
7,PlantC,Naive,1.5587233776466831,703853.0
8,PlantA,PCRNN,1.3104901796823067,392161.0
8,PlantA,RNN,1.8505648922724138,392161.0
8,PlantA,Linear,1.1138145689856151,392161.0
8,PlantA,Naive,1.5493926223583463,392161.0
8,PlantB,PCRNN,1.4095043621767827,1621096.0
8,PlantB,RNN,1.4373837412450665,1621096.0
8,PlantB,Linear,1.3876125022728163,1621096.0
8,PlantB,Naive,1.7909092231705572,1621096.0
8,PlantC,PCRNN,0.9922252763638281,703267.0
8,PlantC,RNN,0.9537244078989551,703267.0
8,PlantC,Linear,1.086414549989992,703267.0
8,PlantC,Naive,1.5607362286313895,703267.0
9,PlantA,PCRNN,0.6601389879376982,392161.0
9,PlantA,RNN,0.6957274423149389,392161.0
9,PlantA,Linear,0.9083629428152589,392161.0
9,PlantA,Naive,1.5493926223583463,392161.0
9,PlantB,PCRNN,0.97109290087716,1621096.0
9,PlantB,RNN,0.8948730009424618,1621096.0
9,PlantB,Linear,1.200505422924417,1621096.0
9,PlantB,Naive,1.7909092231705572,1621096.0
9,PlantC,PCRNN,0.8213868072827908,702332.0
9,PlantC,RNN,0.8410453347006369,702332.0
9,PlantC,Linear,1.1462581512313834,702332.0
9,PlantC,Naive,1.566499002492777,702332.0
10,PlantA,PCRNN,0.7813473209411115,392161.0
10,PlantA,RNN,0.8926449335026644,392161.0
10,PlantA,Linear,0.9439703733414307,392161.0
10,PlantA,Naive,1.5493926223583463,392161.0
10,PlantB,PCRNN,1.055269163609405,1621096.0
10,PlantB,RNN,1.0471406986233716,1621096.0
10,PlantB,Linear,1.2399898502438118,1621096.0
10,PlantB,Naive,1.7909092231705572,1621096.0
10,PlantC,PCRNN,0.7086428787296639,703154.0
10,PlantC,RNN,0.7483169950009272,703154.0
10,PlantC,Linear,1.0901933197204632,703154.0
10,PlantC,Naive,1.5550709521495392,703154.0
