iteration,test_plant,model_name,mse,eval_count
7,PlantB,Linear,1.2917496230780658,1621096.0
7,PlantB,Naive,1.7909092231705572,1621096.0
7,PlantC,PCRNN,0.811995417378501,597527.0
7,PlantC,RNN,0.822611658770763,597527.0
7,PlantC,Linear,1.0760443343668666,597527.0
7,PlantC,Naive,1.5544477124481688,597527.0
8,PlantA,PCRNN,1.147674140533129,392161.0
8,PlantA,RNN,1.1510011532858113,392161.0
8,PlantA,Linear,1.0384497419514778,392161.0
8,PlantA,Naive,1.5493926223583463,392161.0
8,PlantB,PCRNN,1.1383115366040697,1621096.0
8,PlantB,RNN,1.163092562886873,1621096.0
8,PlantB,Linear,1.3061783214895697,1621096.0
8,PlantB,Naive,1.7909092231705572,1621096.0
8,PlantC,PCRNN,0.8825548177371555,594876.0
8,PlantC,RNN,1.096162809103842,594876.0
8,PlantC,Linear,1.1094199599622807,594876.0
8,PlantC,Naive,1.6071273487268414,594876.0
9,PlantA,PCRNN,0.8486856332016194,392161.0
9,PlantA,RNN,1.1265180132871417,392161.0
9,PlantA,Linear,0.9817024967249837,392161.0
9,PlantA,Naive,1.5493926223583463,392161.0
9,PlantB,PCRNN,1.0917799587497286,1621096.0
9,PlantB,RNN,1.001593650525498,1621096.0
9,PlantB,Linear,1.2602192122043718,1621096.0
9,PlantB,Naive,1.7909092231705572,1621096.0
9,PlantC,PCRNN,0.8738227024505236,600280.0
9,PlantC,RNN,0.8953537133130643,600280.0
9,PlantC,Linear,1.1086577532404642,600280.0
9,PlantC,Naive,1.6037646779488068,600280.0
10,PlantA,PCRNN,0.8424157623511834,392161.0
10,PlantA,RNN,0.8719384850952915,392161.0
10,PlantA,Linear,0.9657008041636603,392161.0
10,PlantA,Naive,1.5493926223583463,392161.0
10,PlantB,PCRNN,1.089234420443138,1621096.0
10,PlantB,RNN,0.9670261925161747,1621096.0
10,PlantB,Linear,1.2409704871235239,1621096.0
10,PlantB,Naive,1.7909092231705572,1621096.0
10,PlantC,PCRNN,1.0153864158579262,600169.0
10,PlantC,RNN,0.9257155972911792,600169.0
10,PlantC,Linear,1.1417698834309473,600169.0
10,PlantC,Naive,1.5726137549202663,600169.0
