iteration,test_plant,model_name,mse,eval_count
5,PlantB,Linear,1.1648083269453762,1330023.0
5,PlantB,Naive,1.8129625834394762,1330023.0
5,PlantC,PCRNN,0.8966247252731696,915256.0
5,PlantC,RNN,0.9987000220799837,915256.0
5,PlantC,Linear,1.1629034786858428,915256.0
5,PlantC,Naive,1.5696533700795419,915256.0
6,PlantA,PCRNN,0.6670577151610173,392161.0
6,PlantA,RNN,0.6969906656752813,392161.0
6,PlantA,Linear,0.8202613938433909,392161.0
6,PlantA,Naive,1.5493926223583463,392161.0
6,PlantB,PCRNN,0.6694105710145202,1328159.0
6,PlantB,RNN,0.6798772676110129,1328159.0
6,PlantB,Linear,1.1458710695409355,1328159.0
6,PlantB,Naive,1.7904396503613405,1328159.0
6,PlantC,PCRNN,0.8631429036765947,915256.0
6,PlantC,RNN,0.9389556594650725,915256.0
6,PlantC,Linear,1.188329603039344,915256.0
6,PlantC,Naive,1.5696533700795419,915256.0
7,PlantA,PCRNN,0.8536847138012011,392161.0
7,PlantA,RNN,0.9145431397426996,392161.0
7,PlantA,Linear,0.8816388799675997,392161.0
7,PlantA,Naive,1.5493926223583463,392161.0
7,PlantB,PCRNN,0.8937601885467544,1326781.0
7,PlantB,RNN,1.057636548790243,1326781.0
7,PlantB,Linear,1.1470787263991884,1326781.0
7,PlantB,Naive,1.793568472634712,1326781.0
7,PlantC,PCRNN,0.9117810228669281,915256.0
7,PlantC,RNN,1.1805079203134772,915256.0
7,PlantC,Linear,1.167117449381914,915256.0
7,PlantC,Naive,1.5696533700795419,915256.0
8,PlantA,PCRNN,0.746933482854441,392161.0
8,PlantA,RNN,0.8901013209188825,392161.0
8,PlantA,Linear,0.8417434728472387,392161.0
8,PlantA,Naive,1.5493926223583463,392161.0
8,PlantB,PCRNN,0.6390570731272778,1330457.0
8,PlantB,RNN,0.6392011874603031,1330457.0
8,PlantB,Linear,1.1654198246626997,1330457.0
8,PlantB,Naive,1.8292991512037757,1330457.0
8,PlantC,PCRNN,0.889170724679308,915256.0
8,PlantC,RNN,1.0027816785345798,915256.0
8,PlantC,Linear,1.180002444286344,915256.0
8,PlantC,Naive,1.5696533700795419,915256.0
9,PlantA,PCRNN,0.6208707537911906,392161.0
9,PlantA,RNN,0.4855377152409346,392161.0
9,PlantA,Linear,0.8139892158376182,392161.0
9,PlantA,Naive,1.5493926223583463,392161.0
9,PlantB,PCRNN,0.689829482517419,1330100.0
9,PlantB,RNN,0.6411641390759641,1330100.0
9,PlantB,Linear,1.1720975674445482,1330100.0
9,PlantB,Naive,1.8214904114375654,1330100.0
9,PlantC,PCRNN,0.9737969334955794,915256.0
9,PlantC,RNN,1.091736303805354,915256.0
9,PlantC,Linear,1.2302797416982327,915256.0
9,PlantC,Naive,1.5696533700795419,915256.0
10,PlantA,PCRNN,0.5791308460015451,392161.0
10,PlantA,RNN,0.5014342564670944,392161.0
10,PlantA,Linear,0.8196744586328559,392161.0
10,PlantA,Naive,1.5493926223583463,392161.0
10,PlantB,PCRNN,0.641914706840279,1328207.0
10,PlantB,RNN,0.5983809365842011,1328207.0
10,PlantB,Linear,1.1478502008211873,1328207.0
10,PlantB,Naive,1.7938068272748253,1328207.0
10,PlantC,PCRNN,0.9409626258515027,915256.0
10,PlantC,RNN,1.0233855711669064,915256.0
10,PlantC,Linear,1.2003194293824317,915256.0
10,PlantC,Naive,1.5696533700795419,915256.0
